x,y,z
-448.40204778573263,-315.17407245028755,-318.56308831684834
1679.3035680936907,280.06790421716636,-610.3199212863723
1109.9588891168519,1843.617361642984,238.27185136381098
1493.7125298760507,1230.765930877874,534.9302303126598
-2198.612869329648,-2110.36691984547,-392.5080075976668
738.7301582740685,-364.0532660354933,368.39639922839285
1421.4342511365962,1750.5045217387133,276.55996240543453
1627.7437205633,-1554.5911571061777,-390.83977616964427
1846.278072284173,484.7709235554834,121.46014408792928
574.4254761808577,-745.4016253717228,307.42538075039124
1910.1831811789361,-1837.011404033203,-231.7900048724065
974.8207948311365,1838.2147131115485,323.52116167167503
-980.3442881421231,-231.2830057513342,365.9660752161209
1110.0602809865072,1691.5943568143753,298.7265886650506
1987.7437913595652,-1673.7265589067094,-22.76692768448582
1537.5506966365142,-1799.660495123006,-332.3219896154478
619.9115883342137,-1674.886494508681,-740.3723082119702
839.1125151987732,-1945.919262418676,-322.881232433258
1762.445828161695,490.52737812764144,-713.9612177691745
718.0144110315181,-420.3864900410769,317.2081236424205
1977.4451105500307,62.908462224684,-245.65041712863157
469.16280762316114,-768.8706910635564,687.7473866526609
1642.1566670159348,-1488.23461004077,-385.6105318647854
267.5566082845832,315.4148785184275,640.8461545883589
-47.81361491295502,-397.3608212629904,-47.530840955122606
1834.7696547069093,-1674.246809893415,-331.93834630417274
1570.5925404701727,-1684.8074568837021,381.2160566088918
-866.6958715316596,-750.9122478084284,40.987086580774616
-2152.808258438413,1519.5414725753897,-99.01072510817465
2270.4961050855586,658.0895778537496,-142.8119572514683
-625.6853251410496,1932.4136309919832,-108.56736382852584
1651.4587253016477,-1910.232410786632,219.8703015613224
1577.4542320350552,-1620.787492147489,414.772846616374
1372.251881370883,1133.676277172331,307.20734779921463
1887.5240027403338,636.924830974502,103.03933885478136
-684.6432153553178,-335.3870809785143,-166.36382491236998
-710.1312140081383,-626.6305471059659,383.34489046038186
-439.5859868820948,-212.0403978919588,141.70577986031955
-34.33978835028385,-839.9221649705485,-180.89758128639963
1563.3166963795338,-1753.2341652640987,-330.05233612416345
-25.479289267265763,-752.4727846139803,-255.60304420490263
279.33402028831574,563.8264189753373,211.8748126985547
376.79071981928035,488.6804503543698,153.56749922686447
-2369.022229201268,1579.5758786751844,-91.68561047637748
-1137.630373039276,-512.2924082341588,481.20995544838
1569.3335075666675,994.3098908312946,537.2951019511252
260.7201588223664,287.63487839040033,630.5589778899109
969.6620721967201,2008.5802566011246,368.3298536083649
-872.0473904568898,-697.1833725195468,-79.64895562032628
1513.6733271425717,-1456.9664040328923,-385.3407003148809
-901.8343480412764,-655.3704474159412,-53.09623807876423
1323.7627994427137,709.1858565854454,458.95558539747117
-416.5289547218741,-742.8691735834167,488.081352427775
1325.9952136600461,-1305.10532223547,177.81434060431468
1689.0249058616666,-1774.721835335617,318.9562307805802
1711.4908053006577,-1199.8845443293526,249.8108407296458
2111.8887202508135,402.5129641723437,-660.5693557435873
-2494.3410455096673,-2258.0835532864294,-450.6908924697315
984.1491510200555,2405.1398523678818,427.464855705623
1530.3348425184406,866.0204703478471,-436.910710358006
485.96490227513095,527.8023075084285,620.513736022479
866.9533210740041,2335.346734825665,630.3828294496703
-2293.386381423051,-2025.9096199915837,57.837023924667676
1971.1249609669826,-1736.9859179535752,-24.41350917800179
870.4909039905625,-540.819088265153,370.32519410942183
-549.7702759017757,1887.6052633819334,299.21246692085344
1506.8701692353686,607.2862355571164,-222.01035819334314
-5.361789376413608,-805.7394690731682,-138.5527859813174
1891.1490946332658,559.0625778333048,-704.5957182457201
2410.883627397306,505.45651589282954,118.29879403012588
892.1660524753958,-612.729726990912,577.8730051288421
1102.8427438729484,1637.3158660500626,543.7362595914137
1578.2937091040938,-1637.939416008492,-380.9784965097065
18.823662989969854,-538.2482342487352,242.39816224284047
1470.8077348637598,679.5483655705591,-570.4690218039431
1979.7501985833517,580.5545154922148,-691.5045686492069
1877.812356541215,-1539.5885994590337,-322.6260728420697
1990.4570173475424,-1653.2551156876143,-31.273762380588984
2098.2724582434053,343.8935604648911,54.09333187248042
1601.1311967867123,-1538.4345763398999,445.60172991926265
1680.6685849706787,646.5432105315521,-619.1726308569289
1773.453680684915,248.0477219653546,-648.3782300624499
-690.275298590899,1600.3482228564228,-23.956345719196886
2145.630616496889,210.04185348674687,8.532875965460939
1286.0718476972204,1722.6792985491818,251.56321077962295
2381.536939599814,602.4091619136218,-56.33569025704541
2066.9872144483074,325.37428865756135,288.4988741893578
569.049649417917,-312.7485833496287,462.76737093337
1551.8494859283167,997.441563253075,581.1714160662516
2301.5224698593133,559.2169465083279,-356.89639384585035
1874.7736216973067,561.1503244685392,132.76648645970278
1654.8871347069378,-1370.018845583095,-362.85474892556874
1115.3773919169137,2383.422991426709,544.1988710343118
1573.1083578019527,742.968333730053,-352.13291849017736
-386.36744891849287,1724.1774286650987,106.10666953950809
2235.2034523706357,221.5575860330025,-182.8694515478094
1458.5981927010287,2154.083423130368,568.397339616986
1431.2183765710672,-1836.0044013825488,-226.63976899221896
737.1290904957958,-294.5257410915947,444.29070324334674
-2381.4834933246434,-1694.0825960977613,-215.34397118059354
-181.34224605198182,-561.5599180587317,416.1909084018431
368.85718244110774,127.06911306241406,502.1359991026417
649.0729944414334,-1670.4183960442506,-656.3567949851424
1996.297739115962,596.7756076394669,111.00351840052619
350.3524743310315,365.14248220707935,684.9870925651849
1766.6041858146639,-1541.2638097217853,374.705717951804
2305.3136755056335,630.3675058608503,-137.3844109074554
742.0604195923489,-745.6808312348021,706.4996587742659
1070.2197273905324,-2073.2595295132924,-383.6047567385107
1305.0598551352514,948.6175333362226,-241.68977554793096
1301.3116874613486,926.0509938131536,248.6157288054543
2043.936281247338,268.5585061284441,-626.1543519263926
1583.7433987663135,-1772.9529013349036,378.1744953508302
1591.681249632832,525.1419450536474,35.96361604059565
-420.89961316421653,-521.6344261805882,479.17776352763815
1238.0022495584176,1844.1626643027898,184.18883114122588
-475.041794577538,-1066.4480572767106,-198.40705936485435
1472.0962246451418,-1457.133947110488,396.93736889915596
-755.9597585360939,-822.871233288524,-260.9504693190331
2066.8909661054886,593.9209105380003,378.56829360843557
1030.007791101055,902.7880485408017,281.85936730926414
2226.966928179336,435.32227808647866,-205.63700970385204
1834.3282843288619,411.6351211783739,133.0078706079955
354.02934148939613,307.442301008793,157.21555964816025
1154.0379336810672,2500.175443989212,655.0575907347165
-1207.194243381316,-294.7912134505734,537.2053022099818
2335.7011937420175,418.7804331849697,-122.47437988340931
-935.0116305185097,-37.93158363446932,416.2162038976079
1376.924409404713,-1402.5966023947658,311.595295575422
942.9643455029246,-1580.272685166728,-628.4719541147205
1468.4934280224006,921.6030404093575,-326.81920597765236
1530.2421490032739,671.8747086219647,-223.861899136557
1489.105996053324,1981.574544509136,326.90742628057683
-686.4735082345688,1998.3119019011565,19.037738743944935
976.2903500208939,740.9145803239733,556.3292398958823
2193.436530030409,535.4292172481969,-230.7786305653096
1209.3070572068236,-2005.008972807462,-512.468163455767
595.5602108797265,-1885.277045759336,-441.0385852713159
1459.3782807704906,2132.016479377789,639.566134570509
-2215.200232007277,1508.823263208145,-12.088819742526749
-560.8785690159556,-511.04206424929487,465.1951428463917
1892.800192092998,390.9059774879624,-723.3363340300289
1536.1979390515355,565.6383086128296,-523.9491290253009
1520.3702215774479,-1331.7733120133678,343.2036547538878
1258.8783895237798,767.1239267522687,-283.6909661092444
1240.8092658734327,-2097.0388805297916,-661.2602076997337
2134.654197122477,685.7275597497355,-205.8427762355378
1276.6762565370207,1156.6363177881308,-550.0887189714092
-468.45334817481773,-981.5921878343314,-312.1762773411401
1541.963196836889,-1766.9378898835146,379.59188287714255
-602.1291838172252,1789.746205463732,-150.72282767909326
1401.0416261140947,751.9091453436022,718.7523822854077
709.7718359580891,-1622.6055972359723,-580.123719486817
-658.4511318303753,2017.935495923884,113.38553129178206
-613.6063256834855,-921.6002808855699,404.6967727346807
1056.4027094780529,1096.4787990943476,261.4799780489852
1383.7801975808648,1096.5859208344775,-339.3510870428753
886.5414808562516,-1578.0580569625447,-667.5215765461504
2229.8114178925243,283.04053423232386,-94.14090589547182
2392.292601677899,426.8134714718018,211.74580956839836
-2244.9010647928153,-2049.904151732786,18.4160970572997
454.3940367832023,-705.1496292873263,360.06874790356767
-2309.3960485945813,1413.0879181357425,-20.813515086233057
357.5329262735295,-511.2639559964401,483.8602172489436
1250.1756867262038,-2020.1871519361287,-705.8016134880794
1595.327134792411,202.7437237215773,-436.1303026788202
1175.3911569665402,-2205.871516578226,-701.7766175156015
1955.122018756194,263.7495898543907,94.20832034227405
1630.7848822161452,-1168.1074018134025,-152.5054479742516
1483.7111925373788,2073.159193186457,451.0256279085668
966.2206903607567,1106.4388264222916,313.35824147474204
549.3307299114656,-1733.7289033771192,-670.5011646128329
-562.3469801447636,1570.3908338975607,106.88477124137489
384.552628420976,-506.97926195591623,403.8102445847669
-534.0852567510312,1581.6921597639398,111.82152099041711
1448.5696980557418,1657.3728124113659,556.2072026484817
1823.2298548002811,-1891.4441859614533,-72.24359609940264
1013.3776160985509,-1677.5958041888155,-454.2835338191779
-477.2879970883704,-684.8338870070731,489.71578186822364
-243.98735511468922,-1081.297144001781,-59.03421169879191
653.1177741496903,-553.8424446782409,241.89228307889525
-265.55629372648434,-1081.3316059937215,-178.05517347797877
1808.114961286928,363.4198444615803,-706.5237902938298
807.3992690360117,-766.0686346597043,613.4825580958874
-479.32063830387733,-937.4258693191298,408.65129293211714
-714.3189049340145,1805.0963330388172,-141.53309097146285
1941.1613843648202,472.0405511110958,326.70060147295794
1889.2274396305315,417.2001721161007,-709.7625174655786
-544.3485600365705,-574.6347701553149,472.3260715712791
2268.1609562397884,-1683.5252226554007,-155.19252256022406
1644.9672992854305,564.1710887735362,-608.5505638147716
2024.054176525581,-1893.0574611780883,-309.57339389935873
1526.8042696286882,-1518.1925744477035,-378.62337747493535
926.0003525920049,-1933.724455098352,-321.79870073015275
1456.3851215703182,1216.6224468422581,440.94432630274906
716.9236639524585,-2256.228167680518,-611.0406885144305
1749.966880060648,-1208.7038649876577,202.50361447803482
2198.160060506941,473.25049274500395,-591.6457218836113
1771.1169864977594,413.30574315791813,141.45613223916146
893.7702165608503,-472.0939121944785,639.4253551421965
1441.62014179021,-1638.2096700530615,381.4224261258976
1625.2814668992905,730.0179213093365,-458.49088390212
-762.5336586838312,-972.8768194167421,-24.94604623107827
-2475.3858021756787,-1977.8705822730603,-534.7679628921823
-2183.5684808069195,-1964.5325708418964,-389.535495688691
1172.225156235091,2040.0524423991944,226.8260108377892
1992.5203317954606,747.3519736906742,233.33838322677127
-205.06760834941178,-635.5887893422084,-405.0422082156782
1667.796099046203,-1458.0533052941657,-409.446036991339
1058.3579724445112,2178.360570872824,472.00838805605457
294.18744611021674,186.44274993008085,243.42854849892188
1481.5548354684177,621.651926795848,-325.71445890148783
-2440.585931644881,-1890.3508809678679,89.98234247273908
1510.9046964567485,-1758.417820331003,341.509829433016
325.50396716207416,459.83943410576154,682.5171518950103
-307.0003221774901,-773.1127386669575,-415.2815471615217
196.3132022554301,198.0408204711688,282.67055491791666
748.2905010880066,-1805.5729891457486,-394.82996125897904
-281.3963255746078,-621.3490702519526,-419.1290175228603
645.3362713725916,-569.3110653999662,235.80162166187492
1521.588195014273,-1352.0749968110833,368.28773499421067
-309.0471852092348,-671.5347579069771,-425.59427396673146
1569.0511014908243,885.0950142350099,-500.58149361334335
1879.185883801749,-1675.90307283395,-161.18237570436395
1733.565843657964,-1719.582978410434,355.74113175975566
-824.0234494974171,-582.0393196505016,-225.68658887335616
878.4669704027193,2432.185890868255,442.8702540560407
583.1295384346872,-811.9287707549342,681.6466626675938
1134.5685654327908,826.5031748381965,-705.0871387706246
-404.4382917480475,-667.63461255167,-436.88429969928484
1402.8771487536044,-1257.241806258493,174.92592323151655
2263.6855416220915,635.2296387579073,-122.05643691428921
397.1486676304763,355.56709100125204,114.8875123311557
-678.5142755080395,-733.6820726586737,394.24750471905554
414.2185275051204,602.5260222235903,530.6928286209375
1333.4258508315472,1303.0377613299513,720.6233346177621
-362.668959622841,-591.4928232064253,-443.40315580811347
261.8450412352014,292.7917511989516,160.67370211199645
836.2646003725238,985.655996569969,698.1245844407488
1613.4044613371723,418.918048061115,-610.1170207407952
1724.7156227165913,-1622.7026813216362,417.98486322301585
1563.2538354034343,959.4339908925083,-457.7012069623784
845.245270247334,924.5941155892897,626.989742528238
1669.2300398826583,312.71677207045406,-620.351762177672
1236.3868117300187,1908.6717652674668,184.65815723237532
-527.0781643519724,2015.658934065847,95.78358436813254
2389.8798202045673,535.686444654948,194.750099584103
-604.5162662721534,-211.7566752928307,-10.52075347908956
1234.9467740954433,-1905.5372765528978,-597.5180667244769
1494.367451920785,811.5396007818282,588.8459085927017
981.7961641740834,2439.65109777229,411.5752345255761
-988.972046292091,-254.01017783885567,371.880384004163
-828.9303451957759,-878.3521977325931,118.29374345775045
1245.3805946668251,1575.213603142806,451.98951250319016
-401.98052112465007,-307.0148597542281,-267.46949395555816
-2204.426927271768,-2003.1101487360938,-436.7867908282962
896.7967268912338,-1961.264777019938,-340.93453334781304
-725.930241568679,1969.487463913799,-78.45679201157682
-597.9437925532155,-257.6638459614054,-94.59705021026798
1593.5415984931585,260.94647802915324,-49.274197286909384
1513.6943615409912,255.08597017491516,-286.39015201575114
960.5763533759027,2412.1109441727363,434.18591565801466
1904.9334950190369,572.6660547269496,-129.13907683251293
903.2621053005928,834.0134057709538,606.571856690691
-1156.095190159653,-238.27051045850632,518.9080069396358
102.98296163961352,405.9329248050705,274.12488045192293
1146.3325489038712,-2057.1215900010743,-440.25770471049566
1802.7031738990686,-1569.097690377574,392.68875171466743
390.32837087898884,-500.81289955953184,656.0633392778486
1279.7414172666422,-1624.2233778732905,241.69893364673183
1901.5604524529626,-1853.4676989040504,-186.54095388161963
974.046345607637,-2012.0188126247208,-347.4254687920583
1380.7158339098094,740.8774873378253,741.3722517408662
1871.5609011576564,427.9486556419887,122.9089797652257
-459.31535738156566,-532.3077795513688,489.3925168652149
2182.735466157899,151.13260496561247,-204.45023543333164
2129.4802581545227,295.606027981097,-606.1828033006058
467.47763559368724,497.8210400795883,618.9425063514701
1553.2271630789066,715.4190566383669,-197.99375447326898
529.1604712643312,597.7312021694488,325.5223441095788
2100.913305914876,662.3776732909477,348.91069983346296
-1013.1653236614839,-236.73943034966607,368.59471455561743
2036.9013250409612,657.9012874261364,-656.2064629505256
1788.6395795184947,-1762.6827392216207,311.8502863556764
1605.5552695604538,-1573.4544492408518,410.1471831017654
-2376.576187849391,-1995.3730682041955,-559.1698372490778
840.2549198198376,1125.70904583466,513.2267308876325
2261.904107841151,485.36925642336007,-119.42548809776217
1972.939670010877,360.26609833531023,290.0030954865968
-633.7221213444939,-302.2464035260039,280.5493571487933
2149.7902818606535,-1641.43627140515,-37.93597198471139
851.184722664391,-1908.7524186539663,-350.1864014011318
1890.7113845052831,495.4285582304418,118.51438822588565
-360.74398260654846,-789.010110195479,-437.15934425259536
339.51239393274534,279.50807097148214,631.8368151570222
1900.648027350369,502.01271881408684,-706.346845942004
1193.313049697463,997.8970399016517,209.6820722964994
-2233.213202841398,-2063.620806894374,-433.2875766438571
1142.6144080065765,698.9921468729985,-621.1022134716894
1232.4526178133497,-2148.647421947727,-715.1582802445996
370.7082647257813,-657.2151457989773,453.30032221574544
1477.7638491606058,-1399.2241619456993,363.08640761051
-737.2720559067825,-447.1798363656411,-205.68732585471298
668.3228437310486,-2228.69105731294,-530.8350671150973
1434.0835672529283,927.1864569023608,316.54034673269456
1284.3945132500762,-1516.3496169669781,227.71347933240716
368.5585115480965,382.24266992181424,663.9241257612123
1867.5964925460626,479.30743662581364,-725.7591890798852
1761.1296127104904,633.7973497856244,63.185512590028225
1541.923799529737,913.0658088073052,-642.0988479842251
1755.3185337742916,-1928.01206283629,-70.03236772523195
-2473.6263506453784,-2336.0395746043996,-196.6322636122556
195.66925900493314,206.87164214216966,286.7371023580388
1349.128112140601,1990.8017209817492,251.3977058423233
-242.60053680183242,-658.744791773515,-396.7805699748065
-1017.5936499163141,-223.36900839902248,430.79436364450527
1321.7696817537135,-1460.7272716136758,-250.48265775559415
1826.0895694961223,435.27149296986977,151.8819732825675
-2344.225216328393,-1916.712569991943,-517.0521623423427
373.76911230625706,-516.2949258555484,461.91033255142963
1301.8706903937955,638.5701241924211,-501.6932119375304
2175.9786346425217,588.1416293918558,-587.4482708375384
2203.361100394652,775.2321043183136,-272.06778820845204
1779.5629312087895,-1391.4462915940035,-343.197381554804
858.813147760858,-1925.9870606527402,-333.6445978730215
-2195.9654839414015,-2157.715540623155,-66.43165614419685
-270.1814053318402,-575.0055288847454,485.1680074041058
-2311.9610239833924,1596.5195699351889,-128.6947928834657
1080.758409983133,1739.1059721280258,730.6197242247247
-246.19735325896212,-1090.751156830681,16.834047679465012
1514.014845950649,-1663.029237738066,-359.40092539528376
1728.8640417664367,95.31396481261115,-219.39068519085856
-826.6333385445566,-657.7724047967379,-193.9926887262041
-700.1182793796248,1672.4666870219453,268.93017509002885
1647.769685751126,-1469.7046430640294,-408.94001572412833
1281.7675926099864,872.1286809714612,-272.1435826465353
1781.7241295444696,543.2298961394424,-689.7332814216787
401.0973123863433,465.21963761054053,144.54741440762243
1514.6809694815704,-1311.6196075630983,-333.37379685486167
-183.43847239416263,-321.4446941877774,-224.60004886796355
2007.3150735444985,786.952496265145,-544.9417632459882
-1042.272210296558,-316.3381112643494,619.6398549071928
1061.3527231117405,-2041.1028403519417,-398.0532585779638
1749.2848204656357,461.9800596929933,97.6851124951032
-144.24811604308738,-1057.0075486165651,-7.659758731664233
1296.5820688475499,2018.368717732672,198.52335169296137
1840.8873736706043,535.6015694795894,125.96527642831398
2296.937594398702,603.1084337779457,-151.430283740353
2379.307493690265,660.7368942668543,138.16500247475992
849.7599528901151,-2335.37695352827,-731.276375675003
-783.6998871085328,1626.4134418533345,48.10326650207018
-661.6644396836093,-406.63029298898294,342.73022943535443
1616.5235079662539,-1503.2484022199324,-409.3181344232221
1159.9021503196777,649.658041234395,499.1133884400635
-397.0357420152736,-799.2684458108445,-418.34936393950005
1596.0758079891448,-1159.2682245211427,115.35206016439174
719.4975481962673,1252.135371467983,-476.49150041642616
1905.8883588226038,724.5657075348562,130.69021817357554
1909.2918935723608,520.4837467375982,143.07135991310412
537.2332280881535,470.63210843503936,203.15967765778072
-2212.4564264173796,-2185.285035957796,-90.06062473605817
1269.1678426956134,-1857.5477057001829,-761.8296402264717
1873.1833713365445,-1293.9303408791818,-213.3620298328439
-2154.1693492697264,1518.2980438408224,-152.25618795167688
1907.8922009925172,-1710.7899465481084,-92.97554284022438
1832.2679212768587,-1248.2405675959208,218.80241728149505
626.7727720520732,-757.2654755089864,336.5023964122108
-632.9652793187207,1794.9328881362815,-158.8130948475637
1225.4677283929195,675.5094724591903,-678.2375519810979
2043.9802261063764,659.5223495331242,312.296044317816
1658.2868482273689,438.8459717478603,-629.7445567791923
1805.2994819531682,-1289.652790239784,-222.40659395627773
794.4267617521691,2443.130598625253,682.7883812156125
-580.0981017308408,1804.2872571043597,305.13038160810686
873.1652619111234,1197.901256794145,633.17010922079
-933.6516232167402,-275.99142491795044,542.1102086252695
698.3004103703031,-2092.8981465541356,-421.53093053658273
371.2286421753904,147.75551541708688,309.6748784129587
-2478.7873036527417,-1996.775367473624,118.8268630858845
-2222.6152012914,-2150.7422251391927,-58.08886593326895
1828.3771609856392,233.92328655655837,-615.9620740895913
-414.47938646406465,-728.7203238797789,483.7333455958481
1931.686205444836,664.1433483732947,-120.40509741610222
-443.2917107886627,-595.011476955634,516.7261111178508
1762.0506010769898,-1385.3095582355145,-340.9931180922475
2428.374173770574,539.9194551803753,135.4702155054855
-317.1494423907834,-240.68246119130077,176.86901187840945
1213.2908427763766,-1417.087521488657,5.2546814552126655
1122.1730414209449,1295.7764134398935,353.375972250986
538.0324908877379,-757.5579021310205,374.2849293734578
-466.78465202478293,-1139.9055152871422,-11.481305587679344
1050.9539382628388,-2259.829844179863,-614.5197406346549
